Sector,Piscina,Corrida,Estadio,Parametro,Promedio,Supervivencia
Sala 04,L0401,0028C,Nauplio 5,Saturación,84.84,100
Sala 04,L0402,0028C,Nauplio 5,Saturación,84.96,100
Sala 04,L0403,0028C,Nauplio 5,Saturación,84.79,100
Sala 04,L0404,0028C,Nauplio 5,Saturación,84.91,100
Sala 04,L0405,0028C,Nauplio 5,Saturación,84.81,100
Sala 04,L0406,0028C,Nauplio 5,Saturación,84.93,100
Sala 04,L0407,0028C,Nauplio 5,Saturación,84.87,100
Sala 04,L0408,0028C,Nauplio 5,Saturación,84.83,100
Sala 04,L0409,0028C,Nauplio 5,Saturación,84.93,100
Sala 04,L0410,0028C,Nauplio 5,Saturación,84.91,100
Sala 04,L0411,0028C,Nauplio 5,Saturación,84.98,100
Sala 04,L0412,0028C,Nauplio 5,Saturación,84.84,100
Sala 04,L0401,0030C,Nauplio 5,Saturación,85.78,100
Sala 04,L0402,0030C,Nauplio 5,Saturación,85.63,100
Sala 04,L0403,0030C,Nauplio 5,Saturación,85.85,100
Sala 04,L0404,0030C,Nauplio 5,Saturación,85.71,100
Sala 04,L0405,0030C,Nauplio 5,Saturación,85.70,100
Sala 04,L0406,0030C,Nauplio 5,Saturación,85.70,100
Sala 04,L0407,0030C,Nauplio 5,Saturación,85.70,100
Sala 04,L0408,0030C,Nauplio 5,Saturación,85.78,100
Sala 04,L0409,0030C,Nauplio 5,Saturación,85.70,100
Sala 04,L0410,0030C,Nauplio 5,Saturación,85.69,100
Sala 04,L0411,0030C,Nauplio 5,Saturación,85.81,100
Sala 04,L0412,0030C,Nauplio 5,Saturación,85.73,100
Sala 05,L0501,0030C,Nauplio 5,Saturación,79.57,100
Sala 05,L0502,0030C,Nauplio 5,Saturación,79.80,100
Sala 05,L0503,0030C,Nauplio 5,Saturación,79.71,100
Sala 05,L0504,0030C,Nauplio 5,Saturación,79.42,100
Sala 05,L0505,0030C,Nauplio 5,Saturación,78.86,100
Sala 05,L0506,0030C,Nauplio 5,Saturación,79.78,100
Sala 05,L0507,0030C,Nauplio 5,Saturación,79.68,100
Sala 05,L0508,0030C,Nauplio 5,Saturación,79.44,100
Sala 05,L0509,0030C,Nauplio 5,Saturación,79.47,100
Sala 05,L0510,0030C,Nauplio 5,Saturación,79.67,100
Sala 04,L0401,0031C,Nauplio 5,Saturación,82.66,100
Sala 04,L0402,0031C,Nauplio 5,Saturación,82.69,100
Sala 04,L0403,0031C,Nauplio 5,Saturación,82.73,100
Sala 04,L0404,0031C,Nauplio 5,Saturación,82.73,100
Sala 04,L0405,0031C,Nauplio 5,Saturación,82.73,100
Sala 04,L0406,0031C,Nauplio 5,Saturación,82.70,100
Sala 04,L0407,0031C,Nauplio 5,Saturación,82.73,100
Sala 04,L0408,0031C,Nauplio 5,Saturación,82.72,100
Sala 04,L0409,0031C,Nauplio 5,Saturación,82.70,100
Sala 04,L0410,0031C,Nauplio 5,Saturación,82.72,100
Sala 05,L0501,0031C,Nauplio 5,Saturación,79.93,100
Sala 05,L0502,0031C,Nauplio 5,Saturación,79.93,100
Sala 05,L0503,0031C,Nauplio 5,Saturación,80.05,100
Sala 05,L0504,0031C,Nauplio 5,Saturación,79.76,100
Sala 05,L0505,0031C,Nauplio 5,Saturación,80.05,100
Sala 05,L0506,0031C,Nauplio 5,Saturación,80.21,100
Sala 04,L0401,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0402,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0403,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0404,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0406,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0407,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0408,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0409,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0410,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0411,0032C,Nauplio 5,Saturación,82.50,100
Sala 04,L0412,0032C,Nauplio 5,Saturación,82.50,100
Sala 05,L0501,0032C,Nauplio 5,Saturación,81.05,100
Sala 05,L0502,0032C,Nauplio 5,Saturación,81.04,100
Sala 05,L0503,0032C,Nauplio 5,Saturación,81.03,100
Sala 05,L0504,0032C,Nauplio 5,Saturación,81.18,100
Sala 05,L0505,0032C,Nauplio 5,Saturación,81.36,100
Sala 05,L0506,0032C,Nauplio 5,Saturación,81.18,100
Sala 05,L0507,0032C,Nauplio 5,Saturación,81.29,100
Sala 05,L0501,0033C,Nauplio 5,Saturación,78.60,100
Sala 05,L0502,0033C,Nauplio 5,Saturación,78.56,100
Sala 05,L0503,0033C,Nauplio 5,Saturación,78.92,100
Sala 05,L0504,0033C,Nauplio 5,Saturación,78.63,100
Sala 05,L0505,0033C,Nauplio 5,Saturación,78.55,100
Sala 05,L0506,0033C,Nauplio 5,Saturación,79.08,100
Sala 07,L0708,0033C,Nauplio 5,Saturación,93.17,100
Sala 07,L0709,0033C,Nauplio 5,Saturación,93.83,100
Sala 10,L1001,0033C,Nauplio 5,Saturación,83.80,100
Sala 10,L1002,0033C,Nauplio 5,Saturación,85.00,100
Sala 10,L1003,0033C,Nauplio 5,Saturación,84.75,100
Sala 10,L1004,0033C,Nauplio 5,Saturación,84.63,100
Sala 10,L1005,0033C,Nauplio 5,Saturación,84.58,100
Sala 10,L1006,0033C,Nauplio 5,Saturación,85.89,100
Sala 10,L1007,0033C,Nauplio 5,Saturación,82.83,100
Sala 10,L1008,0033C,Nauplio 5,Saturación,84.08,100
Sala 10,L1009,0033C,Nauplio 5,Saturación,83.08,100
Sala 10,L1010,0033C,Nauplio 5,Saturación,84.50,100
Sala 10,L1011,0033C,Nauplio 5,Saturación,84.25,100
Sala 10,L1012,0033C,Nauplio 5,Saturación,83.97,100
Sala 10,L1013,0033C,Nauplio 5,Saturación,84.64,100
Sala 10,L1014,0033C,Nauplio 5,Saturación,84.55,100
Sala 05,L0502,0034C,Nauplio 5,Saturación,83.71,100
Sala 05,L0503,0034C,Nauplio 5,Saturación,84.00,100
Sala 05,L0504,0034C,Nauplio 5,Saturación,84.16,100
Sala 05,L0505,0034C,Nauplio 5,Saturación,84.24,100
Sala 05,L0506,0034C,Nauplio 5,Saturación,84.42,100
Sala 05,L0507,0034C,Nauplio 5,Saturación,84.46,100
Sala 05,L0508,0034C,Nauplio 5,Saturación,84.62,100
Sala 05,L0509,0034C,Nauplio 5,Saturación,84.63,100
Sala 05,L0510,0034C,Nauplio 5,Saturación,84.93,100
Sala 05,L0511,0034C,Nauplio 5,Saturación,84.96,100
Sala 05,L0512,0034C,Nauplio 5,Saturación,84.90,100
Sala 07,L0708,0034C,Nauplio 5,Saturación,89.50,100
Sala 07,L0709,0034C,Nauplio 5,Saturación,90.25,100
Sala 07,L0710,0034C,Nauplio 5,Saturación,90.42,100
Sala 07,L0711,0034C,Nauplio 5,Saturación,88.33,100
Sala 07,L0712,0034C,Nauplio 5,Saturación,89.00,100
Sala 07,L0713,0034C,Nauplio 5,Saturación,89.17,100
Sala 10,L1001,0034C,Nauplio 5,Saturación,87.08,100
Sala 10,L1002,0034C,Nauplio 5,Saturación,87.33,100
Sala 10,L1003,0034C,Nauplio 5,Saturación,88.75,100
Sala 10,L1004,0034C,Nauplio 5,Saturación,89.42,100
Sala 10,L1005,0034C,Nauplio 5,Saturación,87.67,100
Sala 10,L1006,0034C,Nauplio 5,Saturación,87.58,100
Sala 10,L1007,0034C,Nauplio 5,Saturación,87.25,100
Sala 07,L0701,0035C,Nauplio 5,Saturación,82.33,100
Sala 07,L0702,0035C,Nauplio 5,Saturación,81.25,100
Sala 07,L0703,0035C,Nauplio 5,Saturación,82.50,100
Sala 07,L0704,0035C,Nauplio 5,Saturación,82.92,100
Sala 07,L0705,0035C,Nauplio 5,Saturación,82.42,100
Sala 07,L0706,0035C,Nauplio 5,Saturación,83.17,100
Sala 07,L0707,0035C,Nauplio 5,Saturación,83.17,100
Sala 07,L0708,0035C,Nauplio 5,Saturación,80.33,100
Sala 07,L0709,0035C,Nauplio 5,Saturación,80.33,100
Sala 07,L0710,0035C,Nauplio 5,Saturación,81.33,100
Sala 07,L0711,0035C,Nauplio 5,Saturación,80.67,100
Sala 10,L1007,0035C,Nauplio 5,Saturación,85.49,100
Sala 10,L1008,0035C,Nauplio 5,Saturación,85.08,100
Sala 10,L1009,0035C,Nauplio 5,Saturación,84.57,100
Sala 10,L1010,0035C,Nauplio 5,Saturación,84.90,100
Sala 10,L1011,0035C,Nauplio 5,Saturación,84.39,100
Sala 10,L1012,0035C,Nauplio 5,Saturación,85.39,100
Sala 10,L1013,0035C,Nauplio 5,Saturación,85.48,100
Sala 10,L1014,0035C,Nauplio 5,Saturación,85.56,100
Sala 11,L1101,0035C,Nauplio 5,Saturación,84.31,100
Sala 11,L1102,0035C,Nauplio 5,Saturación,84.37,100
Sala 11,L1103,0035C,Nauplio 5,Saturación,85.17,100
Sala 11,L1104,0035C,Nauplio 5,Saturación,86.83,100
Sala 11,L1105,0035C,Nauplio 5,Saturación,87.48,100
Sala 11,L1106,0035C,Nauplio 5,Saturación,86.54,100
Sala 11,L1107,0035C,Nauplio 5,Saturación,88.04,100
Sala 02,L0207,0036C,Nauplio 5,Saturación,83.56,100
Sala 02,L0208,0036C,Nauplio 5,Saturación,84.11,100
Sala 02,L0209,0036C,Nauplio 5,Saturación,81.70,100
Sala 02,L0210,0036C,Nauplio 5,Saturación,81.68,100
Sala 02,L0211,0036C,Nauplio 5,Saturación,82.83,100
Sala 02,L0212,0036C,Nauplio 5,Saturación,82.81,100
Sala 03,L0301,0036C,Nauplio 5,Saturación,75.10,100
Sala 03,L0302,0036C,Nauplio 5,Saturación,75.19,100
Sala 03,L0303,0036C,Nauplio 5,Saturación,74.15,100
Sala 03,L0304,0036C,Nauplio 5,Saturación,75.54,100
Sala 03,L0305,0036C,Nauplio 5,Saturación,75.48,100
Sala 03,L0306,0036C,Nauplio 5,Saturación,75.44,100
Sala 04,L0401,0036C,Nauplio 5,Saturación,87.55,100
Sala 04,L0402,0036C,Nauplio 5,Saturación,87.90,100
Sala 04,L0403,0036C,Nauplio 5,Saturación,88.03,100
Sala 04,L0404,0036C,Nauplio 5,Saturación,88.05,100
Sala 04,L0405,0036C,Nauplio 5,Saturación,88.01,100
Sala 04,L0406,0036C,Nauplio 5,Saturación,88.41,100
Sala 06,L0601,0036C,Nauplio 5,Saturación,75.67,100
Sala 06,L0602,0036C,Nauplio 5,Saturación,76.00,100
Sala 06,L0603,0036C,Nauplio 5,Saturación,75.75,100
Sala 06,L0604,0036C,Nauplio 5,Saturación,75.17,100
Sala 06,L0605,0036C,Nauplio 5,Saturación,74.25,100
Sala 06,L0606,0036C,Nauplio 5,Saturación,74.75,100
Sala 06,L0607,0036C,Nauplio 5,Saturación,74.92,100
Sala 07,L0701,0036C,Nauplio 5,Saturación,86.83,100
Sala 07,L0702,0036C,Nauplio 5,Saturación,86.42,100
Sala 07,L0703,0036C,Nauplio 5,Saturación,86.25,100
Sala 07,L0704,0036C,Nauplio 5,Saturación,86.33,100
Sala 07,L0705,0036C,Nauplio 5,Saturación,85.75,100
Sala 07,L0706,0036C,Nauplio 5,Saturación,86.50,100
Sala 07,L0707,0036C,Nauplio 5,Saturación,85.25,100
Sala 07,L0708,0036C,Nauplio 5,Saturación,86.58,100
Sala 07,L0709,0036C,Nauplio 5,Saturación,85.42,100
Sala 07,L0710,0036C,Nauplio 5,Saturación,85.42,100
Sala 07,L0711,0036C,Nauplio 5,Saturación,85.25,100
Sala 07,L0712,0036C,Nauplio 5,Saturación,86.08,100
Sala 07,L0713,0036C,Nauplio 5,Saturación,86.83,100
Sala 07,L0714,0036C,Nauplio 5,Saturación,87.08,100
Sala 08,L0801,0036C,Nauplio 5,Saturación,87.67,100
Sala 08,L0802,0036C,Nauplio 5,Saturación,88.67,100
Sala 08,L0803,0036C,Nauplio 5,Saturación,87.75,100
Sala 08,L0804,0036C,Nauplio 5,Saturación,87.75,100
Sala 08,L0805,0036C,Nauplio 5,Saturación,87.42,100
Sala 08,L0806,0036C,Nauplio 5,Saturación,88.00,100
Sala 10,L1001,0036C,Nauplio 5,Saturación,85.83,100
Sala 10,L1002,0036C,Nauplio 5,Saturación,85.17,100
Sala 10,L1003,0036C,Nauplio 5,Saturación,85.42,100
Sala 10,L1004,0036C,Nauplio 5,Saturación,86.08,100
Sala 10,L1005,0036C,Nauplio 5,Saturación,84.25,100
Sala 10,L1006,0036C,Nauplio 5,Saturación,85.58,100
Sala 10,L1007,0036C,Nauplio 5,Saturación,85.92,100
Sala 10,L1008,0036C,Nauplio 5,Saturación,86.17,100
Sala 10,L1009,0036C,Nauplio 5,Saturación,85.42,100
Sala 10,L1010,0036C,Nauplio 5,Saturación,84.33,100
Sala 10,L1011,0036C,Nauplio 5,Saturación,84.00,100
Sala 10,L1012,0036C,Nauplio 5,Saturación,84.08,100
Sala 10,L1013,0036C,Nauplio 5,Saturación,83.92,100
Sala 10,L1014,0036C,Nauplio 5,Saturación,83.92,100
Sala 11,L1101,0036C,Nauplio 5,Saturación,82.48,100
Sala 11,L1102,0036C,Nauplio 5,Saturación,81.71,100
Sala 11,L1103,0036C,Nauplio 5,Saturación,79.16,100
Sala 11,L1104,0036C,Nauplio 5,Saturación,81.89,100
Sala 11,L1105,0036C,Nauplio 5,Saturación,81.39,100
Sala 11,L1106,0036C,Nauplio 5,Saturación,81.34,100
Sala 05,L0501,0037C,Nauplio 5,Saturación,80.93,100
Sala 05,L0502,0037C,Nauplio 5,Saturación,80.97,100
Sala 05,L0503,0037C,Nauplio 5,Saturación,81.04,100
Sala 05,L0504,0037C,Nauplio 5,Saturación,81.01,100
Sala 05,L0505,0037C,Nauplio 5,Saturación,81.03,100
Sala 08,L0801,0037C,Nauplio 5,Saturación,90.75,100
Sala 08,L0802,0037C,Nauplio 5,Saturación,89.83,100
Sala 08,L0803,0037C,Nauplio 5,Saturación,85.17,100
Sala 08,L0804,0037C,Nauplio 5,Saturación,86.25,100
Sala 08,L0805,0037C,Nauplio 5,Saturación,86.08,100
Sala 08,L0806,0037C,Nauplio 5,Saturación,85.42,100
Sala 08,L0807,0037C,Nauplio 5,Saturación,84.75,100
Sala 10,L1001,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1002,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1003,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1004,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1005,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1006,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1007,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1008,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1009,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1010,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1011,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1012,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1013,0037C,Nauplio 5,Saturación,77.17,100
Sala 10,L1014,0037C,Nauplio 5,Saturación,77.17,100
Sala 11,L1101,0037C,Nauplio 5,Saturación,85.51,100
Sala 11,L1102,0037C,Nauplio 5,Saturación,85.98,100
Sala 02,L0204,0038C,Nauplio 5,Saturación,93.25,100
Sala 02,L0205,0038C,Nauplio 5,Saturación,92.67,100
Sala 02,L0206,0038C,Nauplio 5,Saturación,95.00,100
Sala 02,L0207,0038C,Nauplio 5,Saturación,93.67,100
Sala 02,L0208,0038C,Nauplio 5,Saturación,92.00,100
Sala 03,L0301,0038C,Nauplio 5,Saturación,84.28,100
Sala 03,L0302,0038C,Nauplio 5,Saturación,86.68,100
Sala 03,L0303,0038C,Nauplio 5,Saturación,84.78,100
Sala 03,L0304,0038C,Nauplio 5,Saturación,85.03,100
Sala 03,L0305,0038C,Nauplio 5,Saturación,83.67,100
Sala 03,L0306,0038C,Nauplio 5,Saturación,83.49,100
Sala 03,L0307,0038C,Nauplio 5,Saturación,82.92,100
Sala 03,L0308,0038C,Nauplio 5,Saturación,84.45,100
Sala 05,L0501,0038C,Nauplio 5,Saturación,79.97,100
Sala 05,L0502,0038C,Nauplio 5,Saturación,79.96,100
Sala 05,L0503,0038C,Nauplio 5,Saturación,79.98,100
Sala 05,L0504,0038C,Nauplio 5,Saturación,79.98,100
Sala 05,L0505,0038C,Nauplio 5,Saturación,79.93,100
Sala 05,L0506,0038C,Nauplio 5,Saturación,79.97,100
Sala 05,L0507,0038C,Nauplio 5,Saturación,79.82,100
Sala 05,L0508,0038C,Nauplio 5,Saturación,79.83,100
Sala 05,L0509,0038C,Nauplio 5,Saturación,79.92,100
Sala 05,L0510,0038C,Nauplio 5,Saturación,79.87,100
Sala 05,L0511,0038C,Nauplio 5,Saturación,79.95,100
Sala 10,L1011,0038C,Nauplio 5,Saturación,81.94,100
Sala 10,L1012,0038C,Nauplio 5,Saturación,81.18,100
Sala 10,L1013,0038C,Nauplio 5,Saturación,82.10,100
Sala 10,L1014,0038C,Nauplio 5,Saturación,82.10,100
Sala 11,L1101,0038C,Nauplio 5,Saturación,83.43,100
Sala 11,L1102,0038C,Nauplio 5,Saturación,84.90,100
Sala 11,L1103,0038C,Nauplio 5,Saturación,84.54,100
Sala 11,L1104,0038C,Nauplio 5,Saturación,82.13,100
Sala 11,L1105,0038C,Nauplio 5,Saturación,85.48,100
Sala 11,L1106,0038C,Nauplio 5,Saturación,82.23,100
Sala 11,L1107,0038C,Nauplio 5,Saturación,82.79,100
Sala 03,L0301,0039C,Nauplio 5,Saturación,80.33,100
Sala 03,L0302,0039C,Nauplio 5,Saturación,78.62,100
Sala 03,L0303,0039C,Nauplio 5,Saturación,79.11,100
Sala 03,L0304,0039C,Nauplio 5,Saturación,78.98,100
Sala 03,L0305,0039C,Nauplio 5,Saturación,84.31,100
Sala 08,L0801,0039C,Nauplio 5,Saturación,82.33,100
Sala 08,L0802,0039C,Nauplio 5,Saturación,82.83,100
Sala 08,L0803,0039C,Nauplio 5,Saturación,81.00,100
Sala 08,L0804,0039C,Nauplio 5,Saturación,80.42,100
Sala 08,L0805,0039C,Nauplio 5,Saturación,79.67,100
Sala 10,L1001,0039C,Nauplio 5,Saturación,82.04,100
Sala 10,L1002,0039C,Nauplio 5,Saturación,82.78,100
Sala 10,L1003,0039C,Nauplio 5,Saturación,81.85,100
Sala 10,L1004,0039C,Nauplio 5,Saturación,82.10,100
Sala 10,L1005,0039C,Nauplio 5,Saturación,81.51,100
Sala 10,L1006,0039C,Nauplio 5,Saturación,81.26,100
Sala 10,L1007,0039C,Nauplio 5,Saturación,82.10,100
Sala 10,L1008,0039C,Nauplio 5,Saturación,80.83,100
Sala 10,L1009,0039C,Nauplio 5,Saturación,80.25,100
Sala 10,L1010,0039C,Nauplio 5,Saturación,79.99,100
Sala 10,L1011,0039C,Nauplio 5,Saturación,80.25,100
Sala 10,L1012,0039C,Nauplio 5,Saturación,80.82,100
Sala 10,L1013,0039C,Nauplio 5,Saturación,81.00,100
Sala 10,L1014,0039C,Nauplio 5,Saturación,81.18,100
Sala 11,L1101,0039C,Nauplio 5,Saturación,80.90,100
Sala 11,L1102,0039C,Nauplio 5,Saturación,79.93,100
Sala 11,L1103,0039C,Nauplio 5,Saturación,81.12,100
Sala 11,L1104,0039C,Nauplio 5,Saturación,80.78,100
Sala 11,L1105,0039C,Nauplio 5,Saturación,82.47,100
Sala 11,L1106,0039C,Nauplio 5,Saturación,81.14,100
Sala 04,L0401,0040C,Nauplio 5,Saturación,80.62,100
Sala 04,L0402,0040C,Nauplio 5,Saturación,80.59,100
Sala 09,L0901,0040C,Nauplio 5,Saturación,91.84,100
Sala 09,L0902,0040C,Nauplio 5,Saturación,91.90,100
Sala 09,L0903,0040C,Nauplio 5,Saturación,91.73,100
Sala 09,L0904,0040C,Nauplio 5,Saturación,91.58,100
Sala 09,L0905,0040C,Nauplio 5,Saturación,90.63,100
Sala 09,L0906,0040C,Nauplio 5,Saturación,91.45,100
Sala 09,L0907,0040C,Nauplio 5,Saturación,90.04,100
Sala 09,L0908,0040C,Nauplio 5,Saturación,91.67,100
Sala 09,L0909,0040C,Nauplio 5,Saturación,91.25,100
Sala 09,L0910,0040C,Nauplio 5,Saturación,91.90,100
Sala 09,L0911,0040C,Nauplio 5,Saturación,90.97,100
Sala 09,L0912,0040C,Nauplio 5,Saturación,91.51,100
Sala 09,L0913,0040C,Nauplio 5,Saturación,90.08,100
Sala 09,L0914,0040C,Nauplio 5,Saturación,90.41,100
Sala 10,L1001,0040C,Nauplio 5,Saturación,82.77,100
Sala 10,L1002,0040C,Nauplio 5,Saturación,83.28,100
Sala 10,L1003,0040C,Nauplio 5,Saturación,83.86,100
Sala 10,L1004,0040C,Nauplio 5,Saturación,84.54,100
Sala 10,L1005,0040C,Nauplio 5,Saturación,84.04,100
Sala 10,L1006,0040C,Nauplio 5,Saturación,83.78,100
Sala 10,L1007,0040C,Nauplio 5,Saturación,83.51,100
Sala 10,L1008,0040C,Nauplio 5,Saturación,83.30,100
Sala 10,L1009,0040C,Nauplio 5,Saturación,83.38,100
Sala 10,L1010,0040C,Nauplio 5,Saturación,83.71,100
Sala 10,L1011,0040C,Nauplio 5,Saturación,84.14,100
Sala 10,L1012,0040C,Nauplio 5,Saturación,83.63,100
Sala 10,L1013,0040C,Nauplio 5,Saturación,84.04,100
Sala 10,L1014,0040C,Nauplio 5,Saturación,83.89,100
Sala 11,L1101,0040C,Nauplio 5,Saturación,78.28,100
Sala 11,L1102,0040C,Nauplio 5,Saturación,77.53,100
Sala 11,L1103,0040C,Nauplio 5,Saturación,78.28,100
Sala 11,L1104,0040C,Nauplio 5,Saturación,79.81,100
Sala 11,L1105,0040C,Nauplio 5,Saturación,80.59,100
Sala 11,L1106,0040C,Nauplio 5,Saturación,80.89,100
Sala 11,L1107,0040C,Nauplio 5,Saturación,79.08,100
Sala 11,L1108,0040C,Nauplio 5,Saturación,78.55,100
Sala 11,L1109,0040C,Nauplio 5,Saturación,77.84,100
Sala 11,L1110,0040C,Nauplio 5,Saturación,78.88,100
Sala 11,L1111,0040C,Nauplio 5,Saturación,77.86,100
Sala 04,L0401,0041C,Nauplio 5,Saturación,81.69,100
Sala 04,L0402,0041C,Nauplio 5,Saturación,81.68,100
Sala 04,L0403,0041C,Nauplio 5,Saturación,81.69,100
Sala 04,L0404,0041C,Nauplio 5,Saturación,81.73,100
Sala 04,L0405,0041C,Nauplio 5,Saturación,81.65,100
Sala 04,L0406,0041C,Nauplio 5,Saturación,81.62,100
Sala 09,L0901,0041C,Nauplio 5,Saturación,83.62,100
Sala 09,L0902,0041C,Nauplio 5,Saturación,83.62,100
Sala 09,L0903,0041C,Nauplio 5,Saturación,84.13,100
Sala 09,L0904,0041C,Nauplio 5,Saturación,83.75,100
Sala 09,L0905,0041C,Nauplio 5,Saturación,83.68,100
Sala 09,L0906,0041C,Nauplio 5,Saturación,83.80,100
Sala 09,L0907,0041C,Nauplio 5,Saturación,83.77,100
Sala 09,L0908,0041C,Nauplio 5,Saturación,83.86,100
Sala 09,L0909,0041C,Nauplio 5,Saturación,84.23,100
Sala 09,L0910,0041C,Nauplio 5,Saturación,84.13,100
Sala 09,L0911,0041C,Nauplio 5,Saturación,84.52,100
Sala 09,L0912,0041C,Nauplio 5,Saturación,85.16,100
Sala 09,L0913,0041C,Nauplio 5,Saturación,85.33,100
Sala 09,L0914,0041C,Nauplio 5,Saturación,84.81,100
Sala 10,L1001,0041C,Nauplio 5,Saturación,89.10,100
Sala 10,L1002,0041C,Nauplio 5,Saturación,89.16,100
Sala 10,L1003,0041C,Nauplio 5,Saturación,88.99,100
Sala 10,L1004,0041C,Nauplio 5,Saturación,89.74,100
Sala 10,L1005,0041C,Nauplio 5,Saturación,89.78,100
Sala 10,L1006,0041C,Nauplio 5,Saturación,88.70,100
Sala 10,L1007,0041C,Nauplio 5,Saturación,89.45,100
Sala 10,L1008,0041C,Nauplio 5,Saturación,88.70,100
Sala 10,L1009,0041C,Nauplio 5,Saturación,82.75,100
Sala 10,L1010,0041C,Nauplio 5,Saturación,82.00,100
Sala 10,L1011,0041C,Nauplio 5,Saturación,83.00,100
Sala 10,L1012,0041C,Nauplio 5,Saturación,82.17,100
Sala 10,L1013,0041C,Nauplio 5,Saturación,83.58,100
Sala 10,L1014,0041C,Nauplio 5,Saturación,83.00,100
Sala 11,L1101,0041C,Nauplio 5,Saturación,86.08,100
Sala 11,L1102,0041C,Nauplio 5,Saturación,85.08,100
Sala 11,L1103,0041C,Nauplio 5,Saturación,83.75,100
Sala 11,L1104,0041C,Nauplio 5,Saturación,83.75,100
Sala 04,L0402,0042C,Nauplio 5,Saturación,87.48,100
Sala 04,L0403,0042C,Nauplio 5,Saturación,87.54,100
Sala 04,L0404,0042C,Nauplio 5,Saturación,87.53,100
Sala 07,L0701,0042C,Nauplio 5,Saturación,83.33,100
Sala 07,L0702,0042C,Nauplio 5,Saturación,85.75,100
Sala 07,L0703,0042C,Nauplio 5,Saturación,86.08,100
Sala 07,L0704,0042C,Nauplio 5,Saturación,85.17,100
Sala 07,L0705,0042C,Nauplio 5,Saturación,85.00,100
Sala 07,L0706,0042C,Nauplio 5,Saturación,83.08,100
Sala 07,L0707,0042C,Nauplio 5,Saturación,86.08,100
Sala 10,L1001,0042C,Nauplio 5,Saturación,84.58,100
Sala 10,L1002,0042C,Nauplio 5,Saturación,84.25,100
Sala 10,L1003,0042C,Nauplio 5,Saturación,83.33,100
Sala 10,L1004,0042C,Nauplio 5,Saturación,84.42,100
Sala 10,L1005,0042C,Nauplio 5,Saturación,83.33,100
Sala 10,L1006,0042C,Nauplio 5,Saturación,85.30,100
Sala 10,L1007,0042C,Nauplio 5,Saturación,84.00,100
Sala 10,L1008,0042C,Nauplio 5,Saturación,83.17,100
Sala 10,L1009,0042C,Nauplio 5,Saturación,82.75,100
Sala 10,L1010,0042C,Nauplio 5,Saturación,82.92,100
Sala 10,L1011,0042C,Nauplio 5,Saturación,82.92,100
Sala 10,L1012,0042C,Nauplio 5,Saturación,82.75,100
Sala 10,L1013,0042C,Nauplio 5,Saturación,82.83,100
Sala 10,L1014,0042C,Nauplio 5,Saturación,82.92,100
Sala 11,L1101,0042C,Nauplio 5,Saturación,77.23,100
Sala 11,L1102,0042C,Nauplio 5,Saturación,77.08,100
Sala 11,L1103,0042C,Nauplio 5,Saturación,77.68,100
Sala 11,L1104,0042C,Nauplio 5,Saturación,77.93,100
Sala 04,L0401,0043C,Nauplio 5,Saturación,86.48,100
Sala 04,L0402,0043C,Nauplio 5,Saturación,86.35,100
Sala 04,L0403,0043C,Nauplio 5,Saturación,87.01,100
Sala 04,L0404,0043C,Nauplio 5,Saturación,86.32,100
Sala 08,L0801,0043C,Nauplio 5,Saturación,83.42,100
Sala 08,L0802,0043C,Nauplio 5,Saturación,80.83,100
Sala 08,L0803,0043C,Nauplio 5,Saturación,79.42,100
Sala 08,L0804,0043C,Nauplio 5,Saturación,80.67,100
Sala 08,L0805,0043C,Nauplio 5,Saturación,78.83,100
Sala 08,L0806,0043C,Nauplio 5,Saturación,78.42,100
Sala 08,L0807,0043C,Nauplio 5,Saturación,79.17,100
Sala 10,L1001,0043C,Nauplio 5,Saturación,82.58,100
Sala 10,L1002,0043C,Nauplio 5,Saturación,84.08,100
Sala 10,L1003,0043C,Nauplio 5,Saturación,84.50,100
Sala 10,L1004,0043C,Nauplio 5,Saturación,84.50,100
Sala 10,L1005,0043C,Nauplio 5,Saturación,84.25,100
Sala 10,L1006,0043C,Nauplio 5,Saturación,84.33,100
Sala 10,L1007,0043C,Nauplio 5,Saturación,84.08,100
