Sector,Piscina,Corrida,Estadio,Parametro,Promedio,%Supervivencia
Sala 07,L0701,0046C,Nauplio 5,Temperatura,32.79,100.00
Sala 07,L0702,0046C,Nauplio 5,Temperatura,32.83,100.00
Sala 07,L0703,0046C,Nauplio 5,Temperatura,32.82,100.00
Sala 07,L0704,0046C,Nauplio 5,Temperatura,32.89,100.00
Sala 07,L0705,0046C,Nauplio 5,Temperatura,32.84,100.00
Sala 07,L0706,0046C,Nauplio 5,Temperatura,32.77,100.00
Sala 07,L0707,0046C,Nauplio 5,Temperatura,32.75,100.00
Sala 08,L0801,0046C,Nauplio 5,Temperatura,32.52,100.00
Sala 08,L0802,0046C,Nauplio 5,Temperatura,32.60,100.00
Sala 08,L0803,0046C,Nauplio 5,Temperatura,32.40,100.00
Sala 08,L0804,0046C,Nauplio 5,Temperatura,32.56,100.00
Sala 08,L0805,0046C,Nauplio 5,Temperatura,32.34,100.00
Sala 08,L0806,0046C,Nauplio 5,Temperatura,32.37,100.00
Sala 08,L0807,0046C,Nauplio 5,Temperatura,32.26,100.00
Sala 09,L0901,0046C,Nauplio 5,Temperatura,33.07,100.00
Sala 09,L0902,0046C,Nauplio 5,Temperatura,33.06,100.00
Sala 09,L0903,0046C,Nauplio 5,Temperatura,33.06,100.00
Sala 09,L0904,0046C,Nauplio 5,Temperatura,33.07,100.00
Sala 09,L0905,0046C,Nauplio 5,Temperatura,32.80,100.00
Sala 09,L0906,0046C,Nauplio 5,Temperatura,33.05,100.00
Sala 09,L0907,0046C,Nauplio 5,Temperatura,33.05,100.00
Sala 09,L0908,0046C,Nauplio 5,Temperatura,33.28,100.00
Sala 09,L0909,0046C,Nauplio 5,Temperatura,33.28,100.00
Sala 09,L0910,0046C,Nauplio 5,Temperatura,33.27,100.00
Sala 09,L0911,0046C,Nauplio 5,Temperatura,33.27,100.00
Sala 09,L0912,0046C,Nauplio 5,Temperatura,33.27,100.00
Sala 09,L0913,0046C,Nauplio 5,Temperatura,33.28,100.00
Sala 09,L0914,0046C,Nauplio 5,Temperatura,33.29,100.00
Sala 10,L1001,0046C,Nauplio 5,Temperatura,32.00,100.00
Sala 10,L1002,0046C,Nauplio 5,Temperatura,32.00,100.00
Sala 10,L1003,0046C,Nauplio 5,Temperatura,32.00,100.00
Sala 10,L1004,0046C,Nauplio 5,Temperatura,32.00,100.00
Sala 10,L1005,0046C,Nauplio 5,Temperatura,32.00,100.00
Sala 10,L1006,0046C,Nauplio 5,Temperatura,32.00,100.00
Sala 10,L1007,0046C,Nauplio 5,Temperatura,32.00,100.00
Sala 11,L1101,0046C,Nauplio 5,Temperatura,32.37,100.00
Sala 11,L1102,0046C,Nauplio 5,Temperatura,32.37,100.00
Sala 11,L1103,0046C,Nauplio 5,Temperatura,32.44,100.00
Sala 11,L1104,0046C,Nauplio 5,Temperatura,32.39,100.00
Sala 11,L1105,0046C,Nauplio 5,Temperatura,32.79,100.00
Sala 11,L1106,0046C,Nauplio 5,Temperatura,32.76,100.00
Sala 11,L1107,0046C,Nauplio 5,Temperatura,32.71,100.00
Sala 11,L1108,0046C,Nauplio 5,Temperatura,32.70,100.00
Sala 11,L1109,0046C,Nauplio 5,Temperatura,32.77,100.00
Sala 11,L1110,0046C,Nauplio 5,Temperatura,32.83,100.00
Sala 11,L1111,0046C,Nauplio 5,Temperatura,32.79,100.00
Sala 11,L1112,0046C,Nauplio 5,Temperatura,32.83,100.00
Sala 11,L1113,0046C,Nauplio 5,Temperatura,32.86,100.00
Sala 11,L1114,0046C,Nauplio 5,Temperatura,32.86,100.00
Sala 02,L0201,0047C,Nauplio 5,Temperatura,32.74,100.00
Sala 02,L0202,0047C,Nauplio 5,Temperatura,32.67,100.00
Sala 02,L0203,0047C,Nauplio 5,Temperatura,32.63,100.00
Sala 02,L0204,0047C,Nauplio 5,Temperatura,32.71,100.00
Sala 02,L0205,0047C,Nauplio 5,Temperatura,32.76,100.00
Sala 02,L0206,0047C,Nauplio 5,Temperatura,32.79,100.00
Sala 02,L0207,0047C,Nauplio 5,Temperatura,32.65,100.00
Sala 06,L0601,0047C,Nauplio 5,Temperatura,32.43,100.00
Sala 06,L0602,0047C,Nauplio 5,Temperatura,32.48,100.00
Sala 06,L0603,0047C,Nauplio 5,Temperatura,32.44,100.00
Sala 06,L0604,0047C,Nauplio 5,Temperatura,32.58,100.00
Sala 06,L0605,0047C,Nauplio 5,Temperatura,32.53,100.00
Sala 06,L0606,0047C,Nauplio 5,Temperatura,32.53,100.00
Sala 06,L0607,0047C,Nauplio 5,Temperatura,32.43,100.00
Sala 07,L0701,0047C,Nauplio 5,Temperatura,31.67,100.00
Sala 07,L0702,0047C,Nauplio 5,Temperatura,31.77,100.00
Sala 07,L0703,0047C,Nauplio 5,Temperatura,31.82,100.00
Sala 07,L0704,0047C,Nauplio 5,Temperatura,31.71,100.00
Sala 07,L0705,0047C,Nauplio 5,Temperatura,31.70,100.00
Sala 08,L0801,0047C,Nauplio 5,Temperatura,31.32,100.00
Sala 08,L0802,0047C,Nauplio 5,Temperatura,31.27,100.00
Sala 08,L0803,0047C,Nauplio 5,Temperatura,31.39,100.00
Sala 08,L0804,0047C,Nauplio 5,Temperatura,31.27,100.00
Sala 08,L0805,0047C,Nauplio 5,Temperatura,31.28,100.00
Sala 08,L0806,0047C,Nauplio 5,Temperatura,31.34,100.00
Sala 08,L0807,0047C,Nauplio 5,Temperatura,31.38,100.00
Sala 09,L0901,0047C,Nauplio 5,Temperatura,33.04,100.00
Sala 09,L0902,0047C,Nauplio 5,Temperatura,32.99,100.00
Sala 09,L0903,0047C,Nauplio 5,Temperatura,32.98,100.00
Sala 09,L0904,0047C,Nauplio 5,Temperatura,32.94,100.00
Sala 09,L0905,0047C,Nauplio 5,Temperatura,32.93,100.00
Sala 09,L0906,0047C,Nauplio 5,Temperatura,33.05,100.00
Sala 09,L0907,0047C,Nauplio 5,Temperatura,33.07,100.00
Sala 09,L0908,0047C,Nauplio 5,Temperatura,33.03,100.00
Sala 09,L0909,0047C,Nauplio 5,Temperatura,33.18,100.00
Sala 09,L0910,0047C,Nauplio 5,Temperatura,33.16,100.00
Sala 09,L0911,0047C,Nauplio 5,Temperatura,33.15,100.00
Sala 09,L0912,0047C,Nauplio 5,Temperatura,33.13,100.00
Sala 09,L0913,0047C,Nauplio 5,Temperatura,33.10,100.00
Sala 09,L0914,0047C,Nauplio 5,Temperatura,33.07,100.00
Sala 10,L1001,0047C,Nauplio 5,Temperatura,32.29,100.00
Sala 10,L1002,0047C,Nauplio 5,Temperatura,32.31,100.00
Sala 10,L1003,0047C,Nauplio 5,Temperatura,32.29,100.00
Sala 10,L1004,0047C,Nauplio 5,Temperatura,32.28,100.00
Sala 10,L1005,0047C,Nauplio 5,Temperatura,32.28,100.00
Sala 10,L1006,0047C,Nauplio 5,Temperatura,32.28,100.00
Sala 10,L1007,0047C,Nauplio 5,Temperatura,32.28,100.00
Sala 11,L1101,0047C,Nauplio 5,Temperatura,32.01,100.00
Sala 11,L1102,0047C,Nauplio 5,Temperatura,32.04,100.00
Sala 11,L1103,0047C,Nauplio 5,Temperatura,31.97,100.00
Sala 11,L1104,0047C,Nauplio 5,Temperatura,31.99,100.00
Sala 11,L1105,0047C,Nauplio 5,Temperatura,31.91,100.00
Sala 11,L1106,0047C,Nauplio 5,Temperatura,31.87,100.00
Sala 11,L1107,0047C,Nauplio 5,Temperatura,31.86,100.00
Sala 11,L1108,0047C,Nauplio 5,Temperatura,32.63,100.00
Sala 11,L1109,0047C,Nauplio 5,Temperatura,32.57,100.00
Sala 11,L1110,0047C,Nauplio 5,Temperatura,32.57,100.00
Sala 11,L1111,0047C,Nauplio 5,Temperatura,32.57,100.00
Sala 11,L1112,0047C,Nauplio 5,Temperatura,32.72,100.00
Sala 11,L1113,0047C,Nauplio 5,Temperatura,32.73,100.00
Sala 11,L1114,0047C,Nauplio 5,Temperatura,32.80,100.00
Sala 02,L0201,0048C,Nauplio 5,Temperatura,32.48,100.00
Sala 02,L0202,0048C,Nauplio 5,Temperatura,32.47,100.00
Sala 02,L0203,0048C,Nauplio 5,Temperatura,32.46,100.00
Sala 02,L0204,0048C,Nauplio 5,Temperatura,32.52,100.00
Sala 02,L0205,0048C,Nauplio 5,Temperatura,32.51,100.00
Sala 02,L0211,0048C,Nauplio 5,Temperatura,32.44,100.00
Sala 02,L0212,0048C,Nauplio 5,Temperatura,32.43,100.00
Sala 08,L0801,0048C,Nauplio 5,Temperatura,32.43,100.00
Sala 08,L0802,0048C,Nauplio 5,Temperatura,32.38,100.00
Sala 08,L0803,0048C,Nauplio 5,Temperatura,32.35,100.00
Sala 08,L0804,0048C,Nauplio 5,Temperatura,32.34,100.00
Sala 08,L0805,0048C,Nauplio 5,Temperatura,32.31,100.00
Sala 08,L0806,0048C,Nauplio 5,Temperatura,32.15,100.00
Sala 08,L0807,0048C,Nauplio 5,Temperatura,32.14,100.00
Sala 09,L0901,0048C,Nauplio 5,Temperatura,32.43,100.00
Sala 09,L0902,0048C,Nauplio 5,Temperatura,32.39,100.00
Sala 09,L0903,0048C,Nauplio 5,Temperatura,32.53,100.00
Sala 09,L0904,0048C,Nauplio 5,Temperatura,32.50,100.00
Sala 09,L0905,0048C,Nauplio 5,Temperatura,32.42,100.00
Sala 09,L0906,0048C,Nauplio 5,Temperatura,32.48,100.00
Sala 09,L0907,0048C,Nauplio 5,Temperatura,32.69,100.00
Sala 09,L0908,0048C,Nauplio 5,Temperatura,32.68,100.00
Sala 09,L0909,0048C,Nauplio 5,Temperatura,32.68,100.00
Sala 09,L0910,0048C,Nauplio 5,Temperatura,32.67,100.00
Sala 09,L0911,0048C,Nauplio 5,Temperatura,32.67,100.00
Sala 09,L0912,0048C,Nauplio 5,Temperatura,32.57,100.00
Sala 09,L0913,0048C,Nauplio 5,Temperatura,32.64,100.00
Sala 09,L0914,0048C,Nauplio 5,Temperatura,32.81,100.00
Sala 10,L1001,0048C,Nauplio 5,Temperatura,32.33,100.00
Sala 10,L1002,0048C,Nauplio 5,Temperatura,32.33,100.00
Sala 10,L1003,0048C,Nauplio 5,Temperatura,32.33,100.00
Sala 10,L1004,0048C,Nauplio 5,Temperatura,32.33,100.00
Sala 10,L1005,0048C,Nauplio 5,Temperatura,32.33,100.00
Sala 10,L1006,0048C,Nauplio 5,Temperatura,32.33,100.00
Sala 10,L1009,0048C,Nauplio 5,Temperatura,31.94,100.00
Sala 10,L1010,0048C,Nauplio 5,Temperatura,31.94,100.00
Sala 10,L1011,0048C,Nauplio 5,Temperatura,31.94,100.00
Sala 10,L1012,0048C,Nauplio 5,Temperatura,31.95,100.00
Sala 10,L1013,0048C,Nauplio 5,Temperatura,31.96,100.00
Sala 10,L1014,0048C,Nauplio 5,Temperatura,31.96,100.00
Sala 11,L1101,0048C,Nauplio 5,Temperatura,32.41,100.00
Sala 11,L1102,0048C,Nauplio 5,Temperatura,32.37,100.00
Sala 11,L1103,0048C,Nauplio 5,Temperatura,32.32,100.00
Sala 11,L1104,0048C,Nauplio 5,Temperatura,32.27,100.00
Sala 11,L1105,0048C,Nauplio 5,Temperatura,32.24,100.00
Sala 11,L1106,0048C,Nauplio 5,Temperatura,32.28,100.00
Sala 11,L1107,0048C,Nauplio 5,Temperatura,32.23,100.00
Sala 11,L1108,0048C,Nauplio 5,Temperatura,32.29,100.00
Sala 11,L1109,0048C,Nauplio 5,Temperatura,32.28,100.00
Sala 11,L1110,0048C,Nauplio 5,Temperatura,32.30,100.00
Sala 11,L1111,0048C,Nauplio 5,Temperatura,32.29,100.00
Sala 11,L1112,0048C,Nauplio 5,Temperatura,32.37,100.00
Sala 11,L1113,0048C,Nauplio 5,Temperatura,32.32,100.00
Sala 11,L1114,0048C,Nauplio 5,Temperatura,32.38,100.00
Sala 02,L0201,0049C,Nauplio 5,Temperatura,32.75,100.00
Sala 02,L0202,0049C,Nauplio 5,Temperatura,32.56,100.00
Sala 08,L0801,0049C,Nauplio 5,Temperatura,32.58,100.00
Sala 08,L0802,0049C,Nauplio 5,Temperatura,32.55,100.00
Sala 08,L0803,0049C,Nauplio 5,Temperatura,32.58,100.00
Sala 08,L0804,0049C,Nauplio 5,Temperatura,32.56,100.00
Sala 08,L0805,0049C,Nauplio 5,Temperatura,32.77,100.00
Sala 08,L0806,0049C,Nauplio 5,Temperatura,32.69,100.00
Sala 08,L0807,0049C,Nauplio 5,Temperatura,32.64,100.00
Sala 09,L0901,0049C,Nauplio 5,Temperatura,32.67,100.00
Sala 09,L0902,0049C,Nauplio 5,Temperatura,32.67,100.00
Sala 09,L0903,0049C,Nauplio 5,Temperatura,32.65,100.00
Sala 09,L0904,0049C,Nauplio 5,Temperatura,32.65,100.00
Sala 09,L0905,0049C,Nauplio 5,Temperatura,32.63,100.00
Sala 09,L0906,0049C,Nauplio 5,Temperatura,32.63,100.00
Sala 09,L0907,0049C,Nauplio 5,Temperatura,32.63,100.00
Sala 09,L0908,0049C,Nauplio 5,Temperatura,32.69,100.00
Sala 09,L0909,0049C,Nauplio 5,Temperatura,32.69,100.00
Sala 09,L0910,0049C,Nauplio 5,Temperatura,32.67,100.00
Sala 09,L0911,0049C,Nauplio 5,Temperatura,32.69,100.00
Sala 09,L0912,0049C,Nauplio 5,Temperatura,32.65,100.00
Sala 09,L0913,0049C,Nauplio 5,Temperatura,32.67,100.00
Sala 09,L0914,0049C,Nauplio 5,Temperatura,32.67,100.00
Sala 10,L1001,0049C,Nauplio 5,Temperatura,32.07,100.00
Sala 10,L1002,0049C,Nauplio 5,Temperatura,32.06,100.00
Sala 10,L1003,0049C,Nauplio 5,Temperatura,32.08,100.00
Sala 10,L1004,0049C,Nauplio 5,Temperatura,32.09,100.00
Sala 10,L1005,0049C,Nauplio 5,Temperatura,32.09,100.00
Sala 10,L1006,0049C,Nauplio 5,Temperatura,32.12,100.00
Sala 10,L1007,0049C,Nauplio 5,Temperatura,32.13,100.00
Sala 10,L1008,0049C,Nauplio 5,Temperatura,32.13,100.00
Sala 10,L1009,0049C,Nauplio 5,Temperatura,32.13,100.00
Sala 10,L1010,0049C,Nauplio 5,Temperatura,32.04,100.00
Sala 10,L1011,0049C,Nauplio 5,Temperatura,31.98,100.00
Sala 10,L1012,0049C,Nauplio 5,Temperatura,31.96,100.00
Sala 10,L1013,0049C,Nauplio 5,Temperatura,31.95,100.00
Sala 10,L1014,0049C,Nauplio 5,Temperatura,31.87,100.00
Sala 11,L1101,0049C,Nauplio 5,Temperatura,32.56,100.00
Sala 11,L1102,0049C,Nauplio 5,Temperatura,32.53,100.00
Sala 11,L1103,0049C,Nauplio 5,Temperatura,32.54,100.00
Sala 11,L1104,0049C,Nauplio 5,Temperatura,32.49,100.00
Sala 11,L1105,0049C,Nauplio 5,Temperatura,32.51,100.00
Sala 11,L1106,0049C,Nauplio 5,Temperatura,32.58,100.00
Sala 11,L1107,0049C,Nauplio 5,Temperatura,32.43,100.00
Sala 11,L1108,0049C,Nauplio 5,Temperatura,32.44,100.00
Sala 11,L1109,0049C,Nauplio 5,Temperatura,32.48,100.00
Sala 11,L1111,0049C,Nauplio 5,Temperatura,32.45,100.00
Sala 11,L1112,0049C,Nauplio 5,Temperatura,32.49,100.00
Sala 11,L1113,0049C,Nauplio 5,Temperatura,32.53,100.00
Sala 11,L1114,0049C,Nauplio 5,Temperatura,32.51,100.00
Sala 02,L0201,0050C,Nauplio 5,Temperatura,33.23,100.00
Sala 02,L0202,0050C,Nauplio 5,Temperatura,33.23,100.00
Sala 03,L0301,0050C,Nauplio 5,Temperatura,32.71,100.00
Sala 03,L0302,0050C,Nauplio 5,Temperatura,32.75,100.00
Sala 03,L0303,0050C,Nauplio 5,Temperatura,32.63,100.00
Sala 03,L0304,0050C,Nauplio 5,Temperatura,32.71,100.00
Sala 03,L0305,0050C,Nauplio 5,Temperatura,32.53,100.00
Sala 03,L0306,0050C,Nauplio 5,Temperatura,32.46,100.00
Sala 06,L0601,0050C,Nauplio 5,Temperatura,32.93,100.00
Sala 06,L0602,0050C,Nauplio 5,Temperatura,32.91,100.00
Sala 06,L0603,0050C,Nauplio 5,Temperatura,32.93,100.00
Sala 06,L0604,0050C,Nauplio 5,Temperatura,32.96,100.00
Sala 06,L0605,0050C,Nauplio 5,Temperatura,32.97,100.00
Sala 06,L0606,0050C,Nauplio 5,Temperatura,32.99,100.00
Sala 06,L0607,0050C,Nauplio 5,Temperatura,33.03,100.00
Sala 08,L0801,0050C,Nauplio 5,Temperatura,32.80,100.00
Sala 08,L0802,0050C,Nauplio 5,Temperatura,32.66,100.00
Sala 08,L0803,0050C,Nauplio 5,Temperatura,32.77,100.00
Sala 09,L0901,0050C,Nauplio 5,Temperatura,32.68,100.00
Sala 09,L0902,0050C,Nauplio 5,Temperatura,32.68,100.00
Sala 09,L0903,0050C,Nauplio 5,Temperatura,32.63,100.00
Sala 09,L0904,0050C,Nauplio 5,Temperatura,32.65,100.00
Sala 09,L0905,0050C,Nauplio 5,Temperatura,32.66,100.00
Sala 09,L0906,0050C,Nauplio 5,Temperatura,32.72,100.00
Sala 09,L0907,0050C,Nauplio 5,Temperatura,32.80,100.00
Sala 11,L1101,0050C,Nauplio 5,Temperatura,32.82,100.00
Sala 11,L1102,0050C,Nauplio 5,Temperatura,32.68,100.00
Sala 11,L1103,0050C,Nauplio 5,Temperatura,32.72,100.00
Sala 11,L1104,0050C,Nauplio 5,Temperatura,32.73,100.00
Sala 11,L1105,0050C,Nauplio 5,Temperatura,32.73,100.00
Sala 11,L1106,0050C,Nauplio 5,Temperatura,32.63,100.00
Sala 11,L1107,0050C,Nauplio 5,Temperatura,32.59,100.00
Sala 11,L1108,0050C,Nauplio 5,Temperatura,32.58,100.00
Sala 11,L1109,0050C,Nauplio 5,Temperatura,32.55,100.00
Sala 11,L1110,0050C,Nauplio 5,Temperatura,32.56,100.00
Sala 11,L1111,0050C,Nauplio 5,Temperatura,32.63,100.00
Sala 11,L1112,0050C,Nauplio 5,Temperatura,32.64,100.00
Sala 11,L1114,0050C,Nauplio 5,Temperatura,32.62,100.00
Sala 02,L0201,0051C,Nauplio 5,Temperatura,32.84,100.00
Sala 06,L0601,0051C,Nauplio 5,Temperatura,31.38,100.00
Sala 06,L0602,0051C,Nauplio 5,Temperatura,31.38,100.00
Sala 06,L0603,0051C,Nauplio 5,Temperatura,31.38,100.00
Sala 06,L0604,0051C,Nauplio 5,Temperatura,31.38,100.00
Sala 06,L0605,0051C,Nauplio 5,Temperatura,31.36,100.00
Sala 08,L0801,0051C,Nauplio 5,Temperatura,32.19,100.00
Sala 08,L0802,0051C,Nauplio 5,Temperatura,31.92,100.00
Sala 08,L0803,0051C,Nauplio 5,Temperatura,32.13,100.00
Sala 08,L0804,0051C,Nauplio 5,Temperatura,32.19,100.00
Sala 08,L0805,0051C,Nauplio 5,Temperatura,32.05,100.00
Sala 08,L0806,0051C,Nauplio 5,Temperatura,31.82,100.00
Sala 11,L1101,0051C,Nauplio 5,Temperatura,32.64,100.00
Sala 11,L1102,0051C,Nauplio 5,Temperatura,32.66,100.00
Sala 11,L1103,0051C,Nauplio 5,Temperatura,32.66,100.00
Sala 11,L1104,0051C,Nauplio 5,Temperatura,32.68,100.00
Sala 11,L1105,0051C,Nauplio 5,Temperatura,32.59,100.00
Sala 11,L1106,0051C,Nauplio 5,Temperatura,32.68,100.00
Sala 11,L1107,0051C,Nauplio 5,Temperatura,32.67,100.00
Sala 11,L1108,0051C,Nauplio 5,Temperatura,32.29,100.00
Sala 11,L1109,0051C,Nauplio 5,Temperatura,32.23,100.00
Sala 11,L1110,0051C,Nauplio 5,Temperatura,32.23,100.00
Sala 11,L1111,0051C,Nauplio 5,Temperatura,32.29,100.00
Sala 11,L1112,0051C,Nauplio 5,Temperatura,32.43,100.00
Sala 11,L1113,0051C,Nauplio 5,Temperatura,32.44,100.00
Sala 11,L1114,0051C,Nauplio 5,Temperatura,32.43,100.00
Sala 02,L0202,0052C,Nauplio 5,Temperatura,32.60,100.00
Sala 02,L0203,0052C,Nauplio 5,Temperatura,32.83,100.00
Sala 02,L0204,0052C,Nauplio 5,Temperatura,32.85,100.00
Sala 02,L0205,0052C,Nauplio 5,Temperatura,32.88,100.00
Sala 02,L0206,0052C,Nauplio 5,Temperatura,32.84,100.00
Sala 02,L0207,0052C,Nauplio 5,Temperatura,32.78,100.00
Sala 06,L0601,0052C,Nauplio 5,Temperatura,32.63,100.00
Sala 06,L0602,0052C,Nauplio 5,Temperatura,32.64,100.00
Sala 06,L0603,0052C,Nauplio 5,Temperatura,32.41,100.00
Sala 06,L0604,0052C,Nauplio 5,Temperatura,32.43,100.00
Sala 06,L0605,0052C,Nauplio 5,Temperatura,32.37,100.00
Sala 06,L0606,0052C,Nauplio 5,Temperatura,32.38,100.00
Sala 06,L0607,0052C,Nauplio 5,Temperatura,32.39,100.00
Sala 09,L0901,0052C,Nauplio 5,Temperatura,32.32,100.00
Sala 09,L0902,0052C,Nauplio 5,Temperatura,32.13,100.00
Sala 09,L0903,0052C,Nauplio 5,Temperatura,32.20,100.00
Sala 09,L0904,0052C,Nauplio 5,Temperatura,32.04,100.00
Sala 09,L0905,0052C,Nauplio 5,Temperatura,32.15,100.00
Sala 09,L0906,0052C,Nauplio 5,Temperatura,32.11,100.00
Sala 09,L0907,0052C,Nauplio 5,Temperatura,32.33,100.00
Sala 09,L0908,0052C,Nauplio 5,Temperatura,32.04,100.00
Sala 09,L0909,0052C,Nauplio 5,Temperatura,32.09,100.00
Sala 09,L0910,0052C,Nauplio 5,Temperatura,32.24,100.00
Sala 09,L0911,0052C,Nauplio 5,Temperatura,32.26,100.00
Sala 09,L0912,0052C,Nauplio 5,Temperatura,32.32,100.00
Sala 09,L0913,0052C,Nauplio 5,Temperatura,32.31,100.00
Sala 09,L0914,0052C,Nauplio 5,Temperatura,32.42,100.00
Sala 04,L0401,0030C,Zoea 1,Temperatura,33.41,86.86
Sala 04,L0402,0030C,Zoea 1,Temperatura,33.39,80.00
Sala 04,L0403,0030C,Zoea 1,Temperatura,33.40,80.00
Sala 04,L0404,0030C,Zoea 1,Temperatura,33.38,86.86
Sala 04,L0405,0030C,Zoea 1,Temperatura,33.39,92.27
Sala 04,L0406,0030C,Zoea 1,Temperatura,33.43,79.09
Sala 04,L0407,0030C,Zoea 1,Temperatura,33.45,95.22
Sala 04,L0408,0030C,Zoea 1,Temperatura,33.43,80.07
Sala 04,L0409,0030C,Zoea 1,Temperatura,33.40,95.22
Sala 04,L0410,0030C,Zoea 1,Temperatura,33.40,82.24
Sala 05,L0501,0030C,Zoea 1,Temperatura,33.20,71.64
Sala 05,L0502,0030C,Zoea 1,Temperatura,33.33,74.63
Sala 05,L0503,0030C,Zoea 1,Temperatura,33.33,74.63
Sala 05,L0504,0030C,Zoea 1,Temperatura,33.33,76.12
Sala 05,L0505,0030C,Zoea 1,Temperatura,33.31,72.73
Sala 05,L0506,0030C,Zoea 1,Temperatura,33.33,75.76
Sala 05,L0507,0030C,Zoea 1,Temperatura,33.33,77.61
Sala 05,L0508,0030C,Zoea 1,Temperatura,33.33,74.63
Sala 05,L0509,0030C,Zoea 1,Temperatura,33.35,71.64
Sala 05,L0510,0030C,Zoea 1,Temperatura,33.30,82.09
Sala 06,L0613,0051C,Zoea 1,Temperatura,31.80,71.79
Sala 06,L0614,0051C,Zoea 1,Temperatura,31.79,71.79
Sala 06,L0613,0052C,Zoea 1,Temperatura,31.93,73.24
Sala 06,L0614,0052C,Zoea 1,Temperatura,31.93,70.42
Sala 05,L0501,0030C,Zoea 2,Temperatura,33.43,76.12
Sala 05,L0502,0030C,Zoea 2,Temperatura,33.41,83.58
Sala 05,L0503,0030C,Zoea 2,Temperatura,33.39,71.64
Sala 05,L0504,0030C,Zoea 2,Temperatura,33.37,80.60
Sala 05,L0505,0030C,Zoea 2,Temperatura,33.40,68.18
Sala 05,L0506,0030C,Zoea 2,Temperatura,33.40,72.73
Sala 05,L0507,0030C,Zoea 2,Temperatura,33.39,77.61
Sala 05,L0508,0030C,Zoea 2,Temperatura,33.38,71.64
Sala 05,L0509,0030C,Zoea 2,Temperatura,33.40,71.64
Sala 05,L0510,0030C,Zoea 2,Temperatura,33.41,73.13
Sala 06,L0613,0051C,Zoea 2,Temperatura,33.24,60.26
Sala 06,L0614,0051C,Zoea 2,Temperatura,33.24,58.97
Sala 06,L0613,0052C,Zoea 2,Temperatura,33.35,67.61
Sala 06,L0614,0052C,Zoea 2,Temperatura,33.34,67.61
Sala 04,L0401,0030C,Zoea 3,Temperatura,33.54,71.43
Sala 04,L0402,0030C,Zoea 3,Temperatura,33.51,65.71
Sala 04,L0403,0030C,Zoea 3,Temperatura,33.53,61.43
Sala 04,L0404,0030C,Zoea 3,Temperatura,33.53,71.43
Sala 04,L0405,0030C,Zoea 3,Temperatura,33.50,75.76
Sala 04,L0406,0030C,Zoea 3,Temperatura,33.53,75.76
Sala 04,L0407,0030C,Zoea 3,Temperatura,33.55,76.12
Sala 04,L0408,0030C,Zoea 3,Temperatura,33.55,73.13
Sala 04,L0409,0030C,Zoea 3,Temperatura,33.51,74.63
Sala 04,L0410,0030C,Zoea 3,Temperatura,33.57,73.13
Sala 05,L0501,0030C,Zoea 3,Temperatura,33.37,68.66
Sala 05,L0502,0030C,Zoea 3,Temperatura,33.34,76.12
Sala 05,L0503,0030C,Zoea 3,Temperatura,33.39,61.19
Sala 05,L0504,0030C,Zoea 3,Temperatura,33.38,73.13
Sala 05,L0505,0030C,Zoea 3,Temperatura,33.40,60.61
Sala 05,L0506,0030C,Zoea 3,Temperatura,33.36,66.67
Sala 05,L0507,0030C,Zoea 3,Temperatura,33.40,71.64
Sala 05,L0508,0030C,Zoea 3,Temperatura,33.38,65.67
Sala 05,L0509,0030C,Zoea 3,Temperatura,33.38,65.67
Sala 05,L0510,0030C,Zoea 3,Temperatura,33.40,68.66
Sala 06,L0613,0051C,Zoea 3,Temperatura,33.45,51.28
Sala 06,L0614,0051C,Zoea 3,Temperatura,33.47,51.28
Sala 06,L0613,0052C,Zoea 3,Temperatura,33.41,60.56
Sala 06,L0614,0052C,Zoea 3,Temperatura,33.40,60.56
Sala 05,L0501,0030C,Mysis 1,Temperatura,33.52,55.22
Sala 05,L0502,0030C,Mysis 1,Temperatura,33.53,61.19
Sala 05,L0503,0030C,Mysis 1,Temperatura,33.52,49.25
Sala 05,L0504,0030C,Mysis 1,Temperatura,33.53,59.70
Sala 05,L0505,0030C,Mysis 1,Temperatura,33.49,53.03
Sala 05,L0506,0030C,Mysis 1,Temperatura,33.51,54.55
Sala 05,L0507,0030C,Mysis 1,Temperatura,33.51,59.70
Sala 05,L0508,0030C,Mysis 1,Temperatura,33.57,53.73
Sala 05,L0509,0030C,Mysis 1,Temperatura,33.57,53.73
Sala 05,L0510,0030C,Mysis 1,Temperatura,33.49,56.72
